"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Lao PDR","LAO","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","36.3880668","36.7781454","37.168224","37.5514612","37.9346984","38.3179356","38.7011728","39.08441","39.4964052","39.9084004","40.3203956","40.7323908","41.144386","41.4916622","41.8389384","42.1862146","42.5334908","42.880767","43.2992574","43.7177478","44.1362382","44.5547286","44.973219","45.6665434","46.3598678","47.0531922","47.7465166","48.439841","49.197917","49.955993","50.714069","51.472145","52.230221","53.1654802","54.1007394","55.0359986","55.9712578","56.906517","57.8219418","58.7373666","59.6527914","60.5682162","61.483641","62.3790824","63.2745238","64.1699652","65.0654066","65.960848","66.7702398","67.5796316","68.3890234","69.1984152","70.007807","70.666187","71.324567","71.982947","72.641327","73.299707","73.835482","74.371257","74.907032","",
"Lebanon","LBN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","66.5565434","67.0825482","67.608553","68.0502496","68.4919462","68.9336428","69.3753394","69.817036","70.2788926","70.7407492","71.2026058","71.6644624","72.126319","72.4239254","72.7215318","73.0191382","73.3167446","73.614351","73.8533408","74.0923306","74.3313204","74.5703102","74.8093","75.2066966","75.6040932","76.0014898","76.3988864","76.796283","77.241944","77.687605","78.133266","78.578927","79.024588","79.7791014","80.5336148","81.2881282","82.0426416","82.797155","83.5691908","84.3412266","85.1132624","85.8852982","86.657334","87.2143326","87.7713312","88.3283298","88.8853284","89.442327","89.6343574","89.8263878","90.0184182","90.2104486","90.402479","90.4345764","90.4666738","90.4987712","90.5308686","90.562966","90.6453828","90.7277996","90.8102164","",
"Liberia","LBR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","28.0863942","28.3820556","28.677717","29.2534054","29.8290938","30.4047822","30.9804706","31.556159","32.3392146","33.1222702","33.9053258","34.6883814","35.471437","36.6408264","37.8102158","38.9796052","40.1489946","41.318384","42.0875442","42.8567044","43.6258646","44.3950248","45.164185","45.2846924","45.4051998","45.5257072","45.6462146","45.766722","45.7012558","45.6357896","45.5703234","45.5048572","45.439391","46.4568276","47.4742642","48.4917008","49.5091374","50.526574","50.2573822","49.9881904","49.7189986","49.4498068","49.180615","51.01817","52.855725","54.69328","56.530835","58.36839","59.1127596","59.8571292","60.6014988","61.3458684","62.090238","62.9546242","63.8190104","64.6833966","65.5477828","66.412169","66.888109","67.364049","67.839989","",
"Libya","LBY","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","38.4982676","40.6229588","42.74765","44.5990136","46.4503772","48.3017408","50.1531044","52.004468","53.6798848","55.3553016","57.0307184","58.7061352","60.381552","61.6243778","62.8672036","64.1100294","65.3528552","66.595681","67.5485646","68.5014482","69.4543318","70.4072154","71.360099","71.9570034","72.5539078","73.1508122","73.7477166","74.344621","74.9149076","75.4851942","76.0554808","76.6257674","77.196054","77.5365196","77.8769852","78.2174508","78.5579164","78.898382","79.1885806","79.4787792","79.7689778","80.0591764","80.349375","80.87118","81.392985","81.91479","82.436595","82.9584","82.8718356","82.7852712","82.6987068","82.6121424","82.525578","82.7514956","82.9774132","83.2033308","83.4292484","83.655166","83.8647144","84.0742628","84.2838112","",
"St. Lucia","LCA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","59.790831","61.071243","62.351655","63.2704742","64.1892934","65.1081126","66.0269318","66.945751","67.3995494","67.8533478","68.3071462","68.7609446","69.214743","69.8678796","70.5210162","71.1741528","71.8272894","72.480426","72.9614388","73.4424516","73.9234644","74.4044772","74.88549","75.177593","75.469696","75.761799","76.053902","76.346005","76.6925696","77.0391342","77.3856988","77.7322634","78.078828","78.4877784","78.8967288","79.3056792","79.7146296","80.12358","80.5966734","81.0697668","81.5428602","82.0159536","82.489047","82.6937024","82.8983578","83.1030132","83.3076686","83.512324","83.5261964","83.5400688","83.5539412","83.5678136","83.581686","83.6883008","83.7949156","83.9015304","84.0081452","84.11476","84.2975366","84.4803132","84.6630898","",
"Latin America & Caribbean","LCN","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","56.6850544187793","57.4901716808252","58.2936504679382","58.9686870065662","59.6396527898554","60.3066706974131","60.9726885835348","61.6370715192315","62.3499681199969","63.06328867371","63.7779077921686","64.5039129710489","65.2292546326385","65.919363810641","66.6108954479717","67.3040367130615","68.0001437770572","68.6974815228313","69.3159943077278","69.9349050976012","70.5545381882456","71.1804405797276","71.8071905628842","72.332825819249","72.8597483168253","73.3876573696533","73.9195735984691","74.4500215087648","74.9384295485154","75.4272278960085","75.9168074509736","76.4044362498917","76.8945217135747","77.3441475470583","77.7923615841008","78.2387697055133","78.6873720005851","79.1343682414843","79.5572091280916","79.9810700510841","80.4064281602788","80.8348781737536","81.26407809001","81.5526558393568","81.841216735912","82.129503738879","82.4171586195435","82.7048895168359","82.9164259891775","83.1276434159551","83.3380179855641","83.5485676152052","83.7587128847673","83.9266765426901","84.0949529974276","84.2641864411903","84.436405428614","84.6102720626513","84.7752625488349","84.9406381130622","85.1051636812402","",
"Least developed countries: UN classification","LDC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","33.0721730384312","33.6719819763484","34.271929160326","34.8541910896317","35.4356485990377","36.0166847037056","36.6050013933564","37.1926046261405","37.5673553118816","37.9377816707426","38.3041061534844","38.6700107921523","39.032581084861","39.6745233193974","40.3150487559282","40.9585792683684","41.618621182604","42.2894144417587","43.0040749302553","43.7126116441793","44.4142174652855","45.111404791204","45.8064319174964","46.4190529589892","47.0273783143127","47.6312543051828","48.2370318677241","48.837318750179","49.1723969894902","49.502989652465","49.8343232293434","50.1810703092114","50.5393793240967","50.9893465062189","51.4264958158623","51.8520038884857","52.2846642813889","52.7102283547048","53.3260477530008","53.936359241351","54.5414962524481","55.1457883146698","55.7455706792595","56.7352140129078","57.7199446836096","58.7009122724935","59.6852739508408","60.6663927518744","61.6877601470882","62.7096031923842","63.7334380518762","64.769144370509","65.8062053396267","66.5251157855465","67.2433053086132","67.9611732533488","68.681610181313","69.4028226577229","69.8536198346306","70.3020969635828","70.7480421529535","",
"Low income","LIC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","32.9356157132336","33.5258698942347","34.129405407175","34.7964307731035","35.4559040760288","36.099233243526","36.7760362087692","37.4203333783342","38.0611834703228","38.7068345096102","39.3692000684652","40.0327302798525","40.7189830747922","41.334377558206","41.9409174301263","42.5295574254037","43.1271847985085","43.7105109018533","44.20061551106","44.6964960365655","45.2018947579265","45.7474986065888","46.2823805502614","46.7671623806917","47.2457969090664","47.7185806691582","48.1764866506844","48.6345476707792","48.7785303200016","48.9064280175816","49.0238021300335","49.1784069391041","49.342464881934","49.4161835469942","49.4760227325441","49.5246088085678","49.5790590886076","49.6274477468988","50.1971207202329","50.7578128521111","51.311529856242","51.8643618679545","52.4117580622572","53.4465993178724","54.4873059366065","55.5358805848327","56.6108083143293","57.6906144167952","58.778525530741","59.8514854402395","60.9083527070263","61.954276578301","62.9925301784634","63.7188757564011","64.4484909315251","65.1864105534772","65.9336701547658","66.6900320239599","67.16996062021","67.6568434254242","68.1501012879322","",
"Liechtenstein","LIE","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","64.2521156","64.8098318","65.367548","66.0886896","66.8098312","67.5309728","68.2521144","68.973256","69.4155666","69.8578772","70.3001878","70.7424984","71.184809","71.6728882","72.1609674","72.6490466","73.1371258","73.625205","74.5491252","75.4730454","76.3969656","77.3208858","78.244806","78.3866758","78.5285456","78.6704154","78.8122852","78.954155","79.2262094","79.4982638","79.7703182","80.0423726","80.314427","80.2207928","80.1271586","80.0335244","79.9398902","79.846256","81.2366596","82.6270632","84.0174668","85.4078704","86.798274","87.0692546","87.3402352","87.6112158","87.8821964","88.153177","88.3953022","88.6374274","88.8795526","89.1216778","89.363803","89.5797596","89.7957162","90.0116728","90.2276294","90.443586","90.5837024","90.7238188","90.8639352","",
"Lower middle income","LMC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","38.6543147423037","39.4714989071123","40.2885398934789","41.1444393567681","41.9946644984394","42.8383283035938","43.6905813461507","44.5360736129788","45.3125152904014","46.086435838075","46.8586965207179","47.6432216925633","48.4239754569946","49.353075071158","50.2802129788774","51.2065950493763","52.1399878610444","53.0725894769214","53.781420879342","54.4899729956127","55.1996172400138","55.9204619938745","56.6411291172664","57.1691492614668","57.6949424781968","58.2169826958912","58.7438858525963","59.2668895666893","59.8676723008908","60.4674327070989","61.0765302382979","61.6790452160677","62.2807053470438","62.7841410673921","63.2843025414414","63.7842337525929","64.2926517853919","64.802371913442","65.2395218155004","65.6751604757251","66.1092401675925","66.5513922819611","66.9901223383462","67.5556779880378","68.1208261642492","68.6858362938384","69.2538350453059","69.8203529110001","70.47327089141","71.122737894509","71.7692358253176","72.4161441749528","73.0586311646961","73.46032588598","73.8597879735131","74.2582414499676","74.6582718138887","75.0574439212648","75.3676755257037","75.6762215704946","75.9837395680638","",
"Low & middle income","LMY","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","42.8877783801274","43.5065834133161","44.1118682073149","45.6304064330077","47.1433587612221","48.6467196574013","50.1591976424653","51.6699986681672","52.7373356951409","53.8078615295934","54.8792442244211","55.9693114289388","57.0504339092746","57.9498419511276","58.8451495214399","59.7368601930982","60.6462822297463","61.5530443027997","62.1791093945708","62.810294282043","63.4448978054021","64.1072385567378","64.7720740334123","65.2811644665502","65.7802816363233","66.2712219095704","66.7636115158841","67.2474770330489","67.6079786962856","67.96280118525","68.317259455797","68.6667680520532","69.0257222249856","69.3523512760339","69.6728774263937","69.9843406218221","70.3269614758715","70.6525494556834","70.9760207027754","71.3027074581707","71.6386257329427","71.9786838390804","72.328359793411","72.8385050317138","73.344002077777","73.8407725069085","74.3391077603553","74.8293258805658","75.3838430173452","75.934190736423","76.4818766315843","77.0325548519515","77.5836714553845","77.9269621265023","78.2665523655863","78.6027441742255","78.9394915939572","79.2761636519091","79.4758689882371","79.6746786884377","79.8738349585785","",
"Lesotho","LSO","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","49.374215","49.773372","50.172529","50.5580708","50.9436126","51.3291544","51.7146962","52.100238","52.7012948","53.3023516","53.9034084","54.5044652","55.105522","55.9899404","56.8743588","57.7587772","58.6431956","59.527614","60.3876364","61.2476588","62.1076812","62.9677036","63.827726","64.295543","64.76336","65.231177","65.698994","66.166811","65.5561328","64.9454546","64.3347764","63.7240982","63.11342","60.0438894","56.9743588","53.9048282","50.8352976","47.765767","43.787349","39.808931","35.830513","31.852095","27.873677","27.4175186","26.9613602","26.5052018","26.0490434","25.592885","27.5246874","29.4564898","31.3882922","33.3200946","35.251897","37.4757912","39.6996854","41.9235796","44.1474738","46.371368","47.0636038","47.7558396","48.4480754","",
"Late-demographic dividend","LTE","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","48.929485489471","49.469748541823","49.9348148965268","52.1549259213664","54.3705930506561","56.5569812883406","58.7551742723482","60.9531106298672","62.2380941194949","63.5326022618406","64.8429445285594","66.1752179614826","67.5183243255355","68.4706611768033","69.4270819292424","70.3877060504614","71.3490878573974","72.3167972365019","72.8778463718627","73.4431451868483","74.0142143551416","74.5921194298983","75.1752752665943","75.6223505238792","76.0718214084227","76.5230565051025","76.9765561593694","77.4315825911154","77.6439555887133","77.8604638814005","78.0808313929014","78.3043930635453","78.5277259126791","78.8035630042606","79.0820295054601","79.365271833552","79.6470429387725","79.9292214885928","80.2957422238059","80.6634337575256","81.0328304085392","81.4057952984413","81.7822128886814","82.2327198754065","82.6816306674503","83.1281639491439","83.573962164159","84.0167808698594","84.4646815114019","84.9115571445933","85.3585924114228","85.8055419068903","86.2526871356737","86.5672264348296","86.8806980338673","87.1927443514666","87.5042361157484","87.8148614095069","87.9775052635552","88.1401262361241","88.3035131364022","",
"Lithuania","LTU","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","77.5963904","78.4253982","79.254406","79.7464408","80.2384756","80.7305104","81.2225452","81.71458","81.8675468","82.0205136","82.1734804","82.3264472","82.479414","82.388395","82.297376","82.206357","82.115338","82.024319","81.9619858","81.8996526","81.8373194","81.7749862","81.712653","81.964177","82.215701","82.467225","82.718749","82.970273","82.6355178","82.3007626","81.9660074","81.6312522","81.296497","81.4736982","81.6508994","81.8281006","82.0053018","82.182503","82.5797162","82.9769294","83.3741426","83.7713558","84.168569","84.1160064","84.0634438","84.0108812","83.9583186","83.905756","84.3292528","84.7527496","85.1762464","85.5997432","86.02324","86.3280286","86.6328172","86.9376058","87.2423944","87.547183","87.673966","87.800749","87.927532","",
"Luxembourg","LUX","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","78.2730678","78.8118594","79.350651","79.5317998","79.7129486","79.8940974","80.0752462","80.256395","80.3225988","80.3888026","80.4550064","80.5212102","80.587414","81.0686396","81.5498652","82.0310908","82.5123164","82.993542","83.1966918","83.3998416","83.6029914","83.8061412","84.009291","84.5300958","85.0509006","85.5717054","86.0925102","86.613315","86.7453088","86.8773026","87.0092964","87.1412902","87.273284","87.5502912","87.8272984","88.1043056","88.3813128","88.65832","88.8978016","89.1372832","89.3767648","89.6162464","89.855728","89.9783448","90.1009616","90.2235784","90.3461952","90.468812","90.7620832","91.0553544","91.3486256","91.6418968","91.935168","92.0796036","92.2240392","92.3684748","92.5129104","92.657346","92.7759516","92.8945572","93.0131628","",
"Latvia","LVA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","78.9322","79.6626","80.393","80.666","80.939","81.212","81.485","81.758","81.6652","81.5724","81.4796","81.3868","81.294","81.1198","80.9456","80.7714","80.5972","80.423","80.3938","80.3646","80.3354","80.3062","80.277","80.5262","80.7754","81.0246","81.2738","81.523","80.9648","80.4066","79.8484","79.2902","78.732","78.9352","79.1384","79.3416","79.5448","79.748","80.2582","80.7684","81.2786","81.7888","82.299","82.4386","82.5782","82.7178","82.8574","82.997","83.4412688","83.8855376","84.3298064","84.7740752","85.218344","85.4331316","85.6479192","85.8627068","86.0774944","86.292282","86.4244358","86.5565896","86.6887434","",
"Macao SAR, China","MAC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","69.360635","70.243392","71.126149","71.9064204","72.6866918","73.4669632","74.2472346","75.027506","75.9037024","76.7798988","77.6560952","78.5322916","79.408488","80.1520616","80.8956352","81.6392088","82.3827824","83.126356","83.6615808","84.1968056","84.7320304","85.2672552","85.80248","86.2829074","86.7633348","87.2437622","87.7241896","88.204617","88.6535414","89.1024658","89.5513902","90.0003146","90.449239","90.8203596","91.1914802","91.5626008","91.9337214","92.304842","92.5888692","92.8728964","93.1569236","93.4409508","93.724978","93.946409","94.16784","94.389271","94.610702","94.832133","94.9825654","95.1329978","95.2834302","95.4338626","95.584295","95.6584254","95.7325558","95.8066862","95.8808166","95.954947","96.024147","96.093347","96.162547","",
"St. Martin (French part)","MAF","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","47.0501096","47.3449238","47.639738","48.2035968","48.7674556","49.3313144","49.8951732","50.459032","50.95734","51.455648","51.953956","52.452264","52.950572","53.5515388","54.1525056","54.7534724","55.3544392","55.955406","57.2079508","58.4604956","59.7130404","60.9655852","62.21813","63.2731786","64.3282272","65.3832758","66.4383244","67.493373","68.3884524","69.2835318","70.1786112","71.0736906","71.96877","72.425451","72.882132","73.338813","73.795494","74.252175","75.0130024","75.7738298","76.5346572","77.2954846","78.056312","79.3214204","80.5865288","81.8516372","83.1167456","84.381854","84.8760596","85.3702652","85.8644708","86.3586764","86.852882","87.1446022","87.4363224","87.7280426","88.0197628","88.311483","88.5728042","88.8341254","89.0954466","",
"Monaco","MCO","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","67.216059","67.683289","68.150519","68.5117768","68.8730346","69.2342924","69.5955502","69.956808","70.0352616","70.1137152","70.1921688","70.2706224","70.349076","70.349076","70.349076","70.349076","70.349076","70.349076","70.1622476","69.9754192","69.7885908","69.6017624","69.414934","70.3207962","71.2266584","72.1325206","73.0383828","73.944245","74.0178426","74.0914402","74.1650378","74.2386354","74.312233","74.0462536","73.7802742","73.5142948","73.2483154","72.982336","73.2545704","73.5268048","73.7990392","74.0712736","74.343508","74.5126414","74.6817748","74.8509082","75.0200416","75.189175","76.5112514","77.8333278","79.1554042","80.4774806","81.799557","82.013977","82.228397","82.442817","82.657237","82.871657","83.047529","83.223401","83.399273","",
"Madagascar","MDG","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","32.0635958","32.6722054","33.280815","33.8857834","34.4907518","35.0957202","35.7006886","36.305657","36.9603386","37.6150202","38.2697018","38.9243834","39.579065","40.251168","40.923271","41.595374","42.267477","42.93958","43.4693048","43.9990296","44.5287544","45.0584792","45.588204","45.6710956","45.7539872","45.8368788","45.9197704","46.002662","46.8807684","47.7588748","48.6369812","49.5150876","50.393194","51.2568454","52.1204968","52.9841482","53.8477996","54.711451","55.8180746","56.9246982","58.0313218","59.1379454","60.244569","60.9457964","61.6470238","62.3482512","63.0494786","63.750706","64.5019318","65.2531576","66.0043834","66.7556092","67.506835","68.1767386","68.8466422","69.5165458","70.1864494","70.856353","71.4444808","72.0326086","72.6207364","",
"Maldives","MDV","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","27.188035","27.794779","28.401523","29.1237408","29.8459586","30.5681764","31.2903942","32.012612","32.8108838","33.6091556","34.4074274","35.2056992","36.003971","36.7756846","37.5473982","38.3191118","39.0908254","39.862539","41.4568342","43.0511294","44.6454246","46.2397198","47.834015","49.1801662","50.5263174","51.8724686","53.2186198","54.564771","56.5719532","58.5791354","60.5863176","62.5934998","64.600682","66.2488568","67.8970316","69.5452064","71.1933812","72.841556","74.1409878","75.4404196","76.7398514","78.0392832","79.338715","80.4512218","81.5637286","82.6762354","83.7887422","84.901249","85.7159188","86.5305886","87.3452584","88.1599282","88.974598","89.5404954","90.1063928","90.6722902","91.2381876","91.804085","92.009968","92.215851","92.421734","",
"Middle East & North Africa","MEA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","44.1454336139142","44.9315844266293","45.7375680943333","46.6088533959384","47.4784603481169","48.3379867076429","49.1896587257595","50.0486375837396","50.8566986594199","51.6680220893517","52.4847830131809","53.3060108480805","54.1211225250216","55.1330298832238","56.1326176097826","57.1234014130223","58.1043166687874","59.0821046715018","60.2598003504072","61.4414794690854","62.625074928696","63.8174087784362","65.0116438112343","66.0113485331105","67.0078278152765","68.006038668219","69.0057022574821","70.0018949884664","70.735050694838","71.4669848848513","72.2150157338083","72.9660404569278","73.6333110698108","74.2462884954887","74.8569665214064","75.5149819867281","76.1200369298128","76.7227340000491","77.1862592633576","77.6485083350241","78.1097938409709","78.5682101474728","79.0266767278596","79.5183784296406","80.0102910247955","80.5030507115661","81.0040228160419","81.5040829039958","81.8774984684886","82.2467253552251","82.608542589726","82.9606521645918","83.3093695058017","83.5921162373056","83.8697753979538","84.1435030551393","84.4208021494731","84.6931149441438","84.896452987494","85.1012763418058","85.3088714374374","",
"Mexico","MEX","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","57.4018316","58.3069088","59.211986","59.7397948","60.2676036","60.7954124","61.3232212","61.85103","62.6059718","63.3609136","64.1158554","64.8707972","65.625739","66.6023534","67.5789678","68.5555822","69.5321966","70.508811","71.292008","72.075205","72.858402","73.641599","74.424796","75.0115864","75.5983768","76.1851672","76.7719576","77.358748","77.888409","78.41807","78.947731","79.477392","80.007053","80.2799618","80.5528706","80.8257794","81.0986882","81.371597","81.8460476","82.3204982","82.7949488","83.2693994","83.74385","83.8196832","83.8955164","83.9713496","84.0471828","84.123016","84.1074316","84.0918472","84.0762628","84.0606784","84.045094","84.0406382","84.0361824","84.0317266","84.0272708","84.022815","84.1076902","84.1925654","84.2774406","",
"Marshall Islands","MHL","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","43.5476432105106","44.1747337303932","44.7855270503599","46.364989765757","47.9385911521172","49.5009207188395","51.0702080445117","52.6375506662462","53.7298431249269","54.8258078593216","55.9235604557658","57.0387271425061","58.1457021776673","59.0653262678355","59.9816254735587","60.895249687786","61.8256284375487","62.7542048545057","63.3888073802701","64.0279874712678","64.6702964248106","65.3352938930924","66.0039597334591","66.5112415009199","67.0104662784537","67.5033082286637","67.9983674212723","68.4866770707621","68.8666990279238","69.2438228323164","69.6224064753472","69.9960869813905","70.3796498791624","70.7355435924212","71.0872179185191","71.4316587076264","71.8011656570213","72.1565511556246","72.4745375803192","72.7967562652809","73.1288842882112","73.4664504407499","73.8143626430333","74.2984085028907","74.7782328962807","75.2497577408631","75.7203268619508","76.1832154399631","76.7154318487779","77.2440492859761","77.7703286032979","78.2989005429008","78.8275825993125","79.1572462305978","79.4833425902849","79.8059235496443","80.1281074179163","80.4496891726809","80.6479998745079","80.8450043387501","81.0417421734334","",
"North Macedonia","MKD","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","61.5064724","62.6465432","63.786614","64.9327216","66.0788292","67.2249368","68.3710444","69.517152","70.434051","71.35095","72.267849","73.184748","74.101647","74.6067","75.111753","75.616806","76.121859","76.626912","76.7577362","76.8885604","77.0193846","77.1502088","77.281033","77.801458","78.321883","78.842308","79.362733","79.883158","80.1791898","80.4752216","80.7712534","81.0672852","81.363317","81.8381988","82.3130806","82.7879624","83.2628442","83.737726","84.1758432","84.6139604","85.0520776","85.4901948","85.928312","85.983949","86.039586","86.095223","86.15086","86.206497","86.483181","86.759865","87.036549","87.313233","87.589917","87.6983858","87.8068546","87.9153234","88.0237922","88.132261","88.2992964","88.4663318","88.6333672","",
"Mali","MLI","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","18.2374678","18.4608144","18.684161","19.2817412","19.8793214","20.4769016","21.0744818","21.672062","22.582995","23.493928","24.404861","25.315794","26.226727","27.236986","28.247245","29.257504","30.267763","31.278022","32.3953808","33.5127396","34.6300984","35.7474572","36.864816","37.6355496","38.4062832","39.1770168","39.9477504","40.718484","41.2650152","41.8115464","42.3580776","42.9046088","43.45114","43.3392602","43.2273804","43.1155006","43.0036208","42.891741","43.696952","44.502163","45.307374","46.112585","46.917796","47.9963618","49.0749276","50.1534934","51.2320592","52.310625","52.8590044","53.4073838","53.9557632","54.5041426","55.052522","55.8164502","56.5803784","57.3443066","58.1082348","58.872163","59.4792082","60.0862534","60.6932986","",
"Malta","MLT","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","76.7149014","77.1141352","77.513369","77.9845482","78.4557274","78.9269066","79.3980858","79.869265","80.2600638","80.6508626","81.0416614","81.4324602","81.823259","82.1457544","82.4682498","82.7907452","83.1132406","83.435736","83.6837654","83.9317948","84.1798242","84.4278536","84.675883","85.3465766","86.0172702","86.6879638","87.3586574","88.029351","88.4255066","88.8216622","89.2178178","89.6139734","90.010129","90.2605258","90.5109226","90.7613194","91.0117162","91.262113","91.3491612","91.4362094","91.5232576","91.6103058","91.697354","91.820943","91.944532","92.068121","92.19171","92.315299","92.4604204","92.6055418","92.7506632","92.8957846","93.040906","93.1333746","93.2258432","93.3183118","93.4107804","93.503249","93.5954238","93.6875986","93.7797734","",
"Myanmar","MMR","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","36.859492","37.614419","38.369346","39.2762898","40.1832336","41.0901774","41.9971212","42.904065","43.6744204","44.4447758","45.2151312","45.9854866","46.755842","47.4286902","48.1015384","48.7743866","49.4472348","50.120083","50.791901","51.463719","52.135537","52.807355","53.479173","54.1583476","54.8375222","55.5166968","56.1958714","56.875046","57.3489308","57.8228156","58.2967004","58.7705852","59.24447","59.7106408","60.1768116","60.6429824","61.1091532","61.575324","62.0449086","62.5144932","62.9840778","63.4536624","63.923247","64.6091082","65.2949694","65.9808306","66.6666918","67.352553","68.1077554","68.8629578","69.6181602","70.3733626","71.128565","71.766488","72.404411","73.042334","73.680257","74.31818","74.659279","75.000378","75.341477","",
"Middle East & North Africa (excluding high income)","MNA","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","43.2125942984748","43.9978586869031","44.7915986849443","45.6567115935708","46.517930222663","47.3731702661498","48.2262688967436","49.0739493691326","49.860601392335","50.648589929902","51.4384571158735","52.2294568161126","53.0206231742407","54.0139368929248","55.0025514850456","55.9857995207915","56.9593079603982","57.9277687358919","59.1299091254947","60.3337989857627","61.5410034322379","62.7543237256993","63.9707206820054","64.9941592929024","66.0176254248645","67.0404793278862","68.0678848744815","69.0923467843273","69.8205022674083","70.5497030614261","71.3019264221786","72.0403706965938","72.7807483939631","73.409128493364","74.0350439355614","74.6573952457607","75.2772324324406","75.8938771070197","76.3804890845019","76.8669738962114","77.3539074220296","77.8371786428168","78.3220206798768","78.8535434121579","79.3842398742865","79.9144603295722","80.4497770030104","80.9841496103888","81.3619988117882","81.7338735358942","82.0992679434709","82.4544431535746","82.8060799729096","83.0986854175754","83.3870501360638","83.6725224746839","83.964308856467","84.2516257402992","84.4565820918583","84.6634810836496","84.8738766890344","",
"Montenegro","MNE","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","68.2472678","69.1649534","70.082639","71.1280526","72.1734662","73.2188798","74.2642934","75.309707","76.5288802","77.7480534","78.9672266","80.1863998","81.405573","81.8629252","82.3202774","82.7776296","83.2349818","83.692334","83.7972884","83.9022428","84.0071972","84.1121516","84.217106","84.4143496","84.6115932","84.8088368","85.0060804","85.203324","85.3834574","85.5635908","85.7437242","85.9238576","86.103991","85.7090332","85.3140754","84.9191176","84.5241598","84.129202","84.129202","84.129202","84.129202","84.129202","84.129202","84.243318","84.357434","84.47155","84.585666","84.699782","85.350656","86.00153","86.652404","87.303278","87.954152","88.130242","88.306332","88.482422","88.658512","88.834602","88.9989944","89.1633868","89.3277792","",
